KIC,KeplerMorph,KeplerClass,TIC,TessMorph,TessClass,DR3
,,, 0241393039, 0.748,OverContact,2484563642146922624
,,, 0241578867, 0.756,OverContact,2481164673748044800
,,, 0242944454, 0.801,Ellipsoidal,36789491562148992
,,, 0243319567, 0.752,OverContact,2140328442941803008
,,, 0243352373, 0.783,OverContact,2141875661960781696
,,, 0243352809, 0.750,OverContact,2141984376172832512
,,, 0243643549, 0.615,SemiDetached,6107804173386780416
,,, 0244208023, 0.577,SemiDetached,3224813968715417216
,,, 0244250449, 0.540,SemiDetached,3224767071968129152
,,, 0245863693, 0.487,SemiDetached,3309542025514211840
,,, 0248074315, 0.103,Detached,6138904508313410816
,,, 0248348545, 0.771,OverContact,2531241900771006208
,,, 0248399337, 0.920,Ellipsoidal,3227104152653885824
,,, 0248403190, 0.538,SemiDetached,3214549168677781632
,,, 0248410138, 0.663,SemiDetached,3211270944695243392
,,, 0249943198, 0.814,Ellipsoidal,450600038527653888
,,, 0251078096, 0.670,SemiDetached,2496434455012015616
,,, 0251094451, 0.785,OverContact,5178952624435310208
,,, 0251857120, 0.638,SemiDetached,5007235536973947520
,,, 0252096958, 0.823,Ellipsoidal,426256335698637952
,,, 0252554485, 0.610,SemiDetached,1984747135297737216
,,, 0252668569, 0.620,SemiDetached,1992026074075725952
,,, 0254003502, 0.824,Ellipsoidal,6730853810342681472
,,, 0254258206, 0.511,SemiDetached,6743081337411881472
,,, 0254298146, 0.771,OverContact,2332576088254912768
,,, 0255586667, 0.801,Ellipsoidal,5500011772094788096
,,, 0255682622, 0.953,Ellipsoidal,5551966857602751488
,,, 0255802749, 0.540,SemiDetached,426458577120017280
,,, 0255907472, 0.749,OverContact,1331151828370132608
,,, 0255908136, 0.402,SemiDetached,1331134919082004096
,,, 0256298934, 0.719,OverContact,2259081673037609216
,,, 0256352113, 0.752,OverContact,2272285368875512576
,,, 0256640207, 0.542,SemiDetached,2224632053890971520
,,, 0256775514, 0.660,SemiDetached,3269111097470951808
,,, 0257060367, 0.743,OverContact,1948880271424103680
,,, 0257273424, 0.762,OverContact,4575048886537797632
,,, 0257525627, 0.847,Ellipsoidal,5078057314303209984
,,, 0257737073, 0.510,SemiDetached,4616762983305811328
,,, 0258351350, 0.619,SemiDetached,2251086922130776576
,,, 0259589049, 0.226,Detached,4783180356001836544
,,, 0259701720, 0.528,SemiDetached,4783474917742309376
,,, 0259901124, 0.883,Ellipsoidal,4644328667526505600
,,, 0260124760, 0.590,SemiDetached,5522194522274133760
,,, 0260131665, 0.661,SemiDetached,5499415974230271488
,,, 0260162199, 0.754,OverContact,5499070212183375872
,,, 0260370454, 0.697,SemiDetached,5499595675661729408
,,, 0260541250, 0.815,Ellipsoidal,5495483364735146752
,,, 0260708271, 0.895,Ellipsoidal,5482004623487174656
,,, 0261089147, 0.793,OverContact,4621549535379101056
,,, 0261105201, 0.792,OverContact,4623417262036889344
,,, 0261136311, 0.310,Detached,4623189452675635456
,,, 0261138857, 0.664,SemiDetached,4623079368367932416
,,, 0261332760, 0.304,Detached,5212158008737453056
,,, 0261746657, 0.520,SemiDetached,4632322241069819904
,,, 0262412046, 0.563,SemiDetached,3279225504935501824
,,, 0262434790, 0.751,OverContact,3233482552748974336
,,, 0262465161, 0.641,SemiDetached,3231583219428074752
,,, 0262958558, 0.530,SemiDetached,4634691654267519616
,,, 0263035184, 0.727,OverContact,5961051841085731456
,,, 0263078276, 0.711,OverContact,4631806501396491392
,,, 0263930790, 0.647,SemiDetached,2148797809211002624
,,, 0264594193, 0.481,SemiDetached,3222076498296126336
,,, 0265015162, 0.951,Ellipsoidal,3091950774617206016
,,, 0265489698, 0.636,SemiDetached,6403500542725074176
,,, 0265591866, 0.546,SemiDetached,6410949356045710080
,,, 0265767012, 0.526,SemiDetached,246797724301643904
,,, 0266394699, 0.417,SemiDetached,247213477138737920
,,, 0266735682, 0.555,SemiDetached,5135192233448555392
,,, 0266769522, 0.735,OverContact,5134682575449602560
,,, 0266770712, 0.653,SemiDetached,5138409988587248896
,,, 0266920154, 0.434,SemiDetached,2083993762113117952
,,, 0266996791, 0.546,SemiDetached,6499123454084021120
,,, 0267043786, 0.788,OverContact,4689821167286415744
,,, 0267556582, 0.560,SemiDetached,2183720085223491968
,,, 0267805178, 0.590,SemiDetached,360391981413604992
,,, 0268686000, 0.793,OverContact,2357884032723549184
,,, 0268772301, 0.677,SemiDetached,3108641945250392192
,,, 0269077015, 0.657,SemiDetached,3238176612703359104
,,, 0269078565, 0.526,SemiDetached,3228811140158987392
,,, 0269238622, 0.681,SemiDetached,2015058055236906752
,,, 0269505148, 0.745,OverContact,2535547588306352640
,,, 0269562415, 0.680,SemiDetached,5517171678276669696
,,, 0269609504, 0.592,SemiDetached,2209425773726323584
,,, 0270204401, 0.497,SemiDetached,6383172599951113088
,,, 0270411008, 0.066,Detached,2378046288542604928
,,, 0270491862, 0.785,OverContact,1644892970229344640
,,, 0270622446, 0.525,SemiDetached,2314213698611350144
,,, 0270665642, 0.645,SemiDetached,2016941213716159744
,,, 0270742379, 0.701,OverContact,5523665943703206016
,,, 0271529113, 0.537,SemiDetached,2016972824676318336
,,, 0271999940, 0.713,OverContact,5263019904809828480
,,, 0272324340, 0.885,Ellipsoidal,2012854290337150976
,,, 0272467271, 0.544,SemiDetached,5214829482692910976
,,, 0272539879, 0.676,SemiDetached,2011522408099302272
,,, 0272622914, 0.675,SemiDetached,2012863125096543488
,,, 0273173532, 0.608,SemiDetached,2163574661395444864
,,, 0273629437, 0.619,SemiDetached,2074040708001720960
,,, 0273885188, 0.674,SemiDetached,2057530097777247744
,,, 0274039311, 0.142,Detached,3268891057706416768
,,, 0274088422, 0.795,OverContact,3268729532576231808
,,, 0274509791, 0.604,SemiDetached,1413786483748744960
,,, 0274602479, 0.361,Detached,969831107524645632
2515793,,, 0274645120, 0.763,OverContact,2060296606498052480
,,, 0274676647, 0.782,OverContact,1408473467468127616
,,, 0275259749, 0.448,SemiDetached,539047365205648128
,,, 0275537496, 0.644,SemiDetached,2081286455243181568
,,, 0276119305, 0.600,SemiDetached,2199228146980875264
,,, 0276162169, 0.514,SemiDetached,2054971259344550528
,,, 0276914715, 0.691,SemiDetached,2183544747478297600
,,, 0276935987, 0.663,SemiDetached,4657274489310834176
,,, 0277565268, 0.739,OverContact,2182552919272908416
,,, 0278068108, 0.640,SemiDetached,1978870795416667648
,,, 0278075650, 0.680,SemiDetached,1978787816645524992
,,, 0278076037, 0.712,OverContact,1978788641279410944
,,, 0278678404, 0.331,Detached,2180291223853447168
,,, 0278706358, 0.225,Detached,6570311059547673472
,,, 0278822321, 0.806,Ellipsoidal,5484592564623199232
,,, 0279087522, 0.373,Detached,5497313536199556608
,,, 0279089927, 0.772,OverContact,5483342351183286144
,,, 0279156705, 0.885,Ellipsoidal,5485236049506558720
,,, 0279181220, 0.631,SemiDetached,3262756401298707584
,,, 0279202406, 0.534,SemiDetached,533890758751859328
,,, 0279224984, 0.797,OverContact,3261730037258646144
,,, 0279254042, 0.624,SemiDetached,6568304107228764928
,,, 0279323859, 0.572,SemiDetached,5480636311333638272
,,, 0279484342, 0.671,SemiDetached,5109857904998074112
,,, 0279605117, 0.578,SemiDetached,2227387258234745984
,,, 0279615979, 0.777,OverContact,5479695649071593216
,,, 0279741942, 0.091,Detached,4722668561767782912
,,, 0279871974, 0.438,SemiDetached,2210776283238478592
,,, 0280033934, 0.761,OverContact,2251195189666315136
,,, 0280055342, 0.628,SemiDetached,6011254579884098944
,,, 0281498280, 0.427,SemiDetached,4920056565677305600
,,, 0282270717, 0.636,SemiDetached,3315169399041560832
,,, 0282368998, 0.627,SemiDetached,1858029932033512320
,,, 0282925798, 0.571,SemiDetached,1619736556503017984
,,, 0283640314, 0.422,SemiDetached,2009263805058016256
,,, 0284364590, 0.621,SemiDetached,2141812435744567808
,,, 0284457791, 0.397,Detached,2143293894520607360
,,, 0284595199, 0.498,SemiDetached,1526621047051675648
,,, 0284703623, 0.831,Ellipsoidal,3287574543401563264
,,, 0284863911, 0.887,Ellipsoidal,3387920574461267840
,,, 0284925600, 0.532,SemiDetached,426977546611083648
,,, 0285392907, 0.589,SemiDetached,4578388683169888256
,,, 0286169068, 0.803,Ellipsoidal,1600050006966185088
,,, 0286169292, 0.823,Ellipsoidal,1599118136502393216
,,, 0286191384, 0.449,SemiDetached,3475630373651642496
,,, 0286338346, 0.763,OverContact,4599518616595996800
,,, 0286380389, 0.545,SemiDetached,4599349227382968064
,,, 0286566392, 0.552,SemiDetached,468023105937799808
,,, 0287095354, 0.635,SemiDetached,1023682919309621632
,,, 0287174076, 0.748,OverContact,2475541431981963392
,,, 0287175225, 0.683,SemiDetached,2464167465228786816
,,, 0287351976, 0.555,SemiDetached,5221121193167324416
,,, 0287669537, 0.579,SemiDetached,6085393545134080640
,,, 0288391801, 0.784,OverContact,1705368995975422464
,,, 0288434781, 0.200,Detached,1551592777184626688
,,, 0288778712, 0.780,OverContact,2170194374207546496
,,, 0288882010, 0.513,SemiDetached,2111354834081321344
5759623,,, 0289166536, 0.834,Ellipsoidal,2111113353839849984
6413249,,, 0289370888, 0.703,OverContact,2111264742846821632
,,, 0289716926, 0.647,SemiDetached,853653612260230400
,,, 0289722957, 0.536,SemiDetached,2148619138570994816
,,, 0289801742, 0.630,SemiDetached,3757515399479743232
,,, 0289969374, 0.738,OverContact,1138420290562688640
11504943,,, 0290034099, 0.782,OverContact,2129993583397831040
,,, 0290410988, 0.737,OverContact,5765564961441973120
,,, 0290547036, 0.604,SemiDetached,4634523910025064576
,,, 0292013448, 0.403,SemiDetached,6722220784336851840
,,, 0293151358, 0.571,SemiDetached,5811660886931565696
,,, 0294191640, 0.511,SemiDetached,5366582187778186112
,,, 0294197236, 0.607,SemiDetached,5810706476473076352
,,, 0294200378, 0.574,SemiDetached,5812440749914795520
,,, 0294206429, 0.633,SemiDetached,5485458533110058240
,,, 0294273900, 0.829,Ellipsoidal,5485514157229578112
,,, 0294396726, 0.657,SemiDetached,5487045025310048000
11788093,,, 0294601335, 0.734,OverContact,2087682378796388352
,,, 0294784522, 0.848,Ellipsoidal,4654805913840736640
10833419,,, 0295111026, 0.544,SemiDetached,2084380549683884800
,,, 0298246821, 0.774,OverContact,1587269421243711872
,,, 0298498697, 0.808,Ellipsoidal,4594961454434214144
,,, 0298541138, 0.644,SemiDetached,4569841324592474240
,,, 0298544913, 0.460,SemiDetached,4580403542529188224
,,, 0298734307, 0.659,SemiDetached,2154254685419240064
,,, 0299091036, 0.566,SemiDetached,2139516694122771584
,,, 0299160301, 0.289,Detached,2133105166944535168
,,, 0300324638, 0.458,SemiDetached,5281277059169219840
,,, 0300443831, 0.883,Ellipsoidal,5267846696433877504
,,, 0300654002, 0.563,SemiDetached,5267716679183867264
,,, 0301022235, 0.566,SemiDetached,4754309585837775232
,,, 0301405723, 0.590,SemiDetached,3262960425129476864
,,, 0302457456, 0.580,SemiDetached,5150422943394260224
,,, 0302627455, 0.607,SemiDetached,534287648090420352
,,, 0302771290, 0.564,SemiDetached,541801332594262912
,,, 0302995864, 0.617,SemiDetached,5222800770198682496
,,, 0303682287, 0.764,OverContact,3392919061696500352
,,, 0303833577, 0.784,OverContact,2179794175880486272
,,, 0303909865, 0.425,SemiDetached,4637645079939012736
,,, 0305386053, 0.552,SemiDetached,1960281592830251136
,,, 0305633328, 0.622,SemiDetached,2192432168679252096
,,, 0305832152, 0.604,SemiDetached,414938061776891264
,,, 0306107122, 0.389,Detached,5910439912059420160
,,, 0306578324, 0.842,Ellipsoidal,5274592131553396736
,,, 0306773020, 0.515,SemiDetached,5271286209324058624
,,, 0306956190, 0.608,SemiDetached,403055880133735936
,,, 0307216760, 0.847,Ellipsoidal,5270126323338061696
,,, 0308015513, 0.163,Detached,740105573286562176
,,, 0308076113, 0.747,OverContact,3564906663378574208
,,, 0308184924, 0.311,Detached,5223345131532420992
,,, 0308457026, 1.010,Ellipsoidal,5289712581099201792
,,, 0308751185, 0.940,Ellipsoidal,5274745135468622592
,,, 0309402205, 0.709,OverContact,5276182575122609792
,,, 0309434176, 0.348,Detached,5195173405946549376
,,, 0309598681, 0.504,SemiDetached,6229551236204403072
,,, 0309720946, 0.427,SemiDetached,1608302082250699648
,,, 0309809572, 0.852,Ellipsoidal,1592064185294453376
,,, 0309828087, 0.410,SemiDetached,1594147725469406464
,,, 0310169616, 0.740,OverContact,1403138125950318208
,,, 0310170498, 0.857,Ellipsoidal,1403049512185012992
,,, 0310308203, 0.593,SemiDetached,5272868887594862464
,,, 0310516902, 0.560,SemiDetached,1379841948458804352
,,, 0310519261, 0.754,OverContact,1330082720813957120
,,, 0310556491, 0.495,SemiDetached,5860588467228211968
,,, 0311103813, 0.681,SemiDetached,5802659082146816512
5499914,,, 0311945765, 0.646,SemiDetached,2062485287453921280
,,, 0312286761, 0.802,Ellipsoidal,2167237061591548544
,,, 0312865025, 0.562,SemiDetached,1137428256197026688
,,, 0314459000, 0.852,Ellipsoidal,2177042648031977600
,,, 0315120782, 0.429,SemiDetached,5661733233706488832
,,, 0315287999, 0.579,SemiDetached,2013679340674718208
,,, 0315777423, 0.535,SemiDetached,2178633194680757888
,,, 0315937374, 0.829,Ellipsoidal,462216172719383552
,,, 0316250867, 0.780,OverContact,446675950249132544
,,, 0316633520, 0.535,SemiDetached,4569662722672317440
,,, 0316660881, 0.632,SemiDetached,2005940973537238656
,,, 0317411334, 0.333,Detached,2998632199112213248
,,, 0317470793, 0.749,OverContact,2228618333299303808
,,, 0317642317, 0.720,OverContact,5237207155697930496
,,, 0318217844, 0.610,SemiDetached,1017991469167531136
,,, 0318649597, 0.588,SemiDetached,6342160266479772288
,,, 0318825030, 0.266,Detached,5335874065024937728
,,, 0320228013, 0.550,SemiDetached,5333574672615611776
,,, 0320268279, 0.772,OverContact,421810387409866368
,,, 0320536498, 0.890,Ellipsoidal,3147156085219036160
,,, 0320947341, 0.523,SemiDetached,266707921371366912
,,, 0322390461, 0.619,SemiDetached,2219505890166498048
,,, 0322493523, 0.469,SemiDetached,2348053604201400192
,,, 0322512913, 0.785,OverContact,5127557701445884032
,,, 0322549898, 0.459,SemiDetached,999341930893656576
,,, 0323143096, 0.395,Detached,2283626831313777536
,,, 0323442776, 0.775,OverContact,4614466172234668672
,,, 0324596129, 0.603,SemiDetached,1981479043153671296
,,, 0325901255, 0.477,SemiDetached,1976842574416674944
,,, 0326242641, 0.813,Ellipsoidal,5129405572471074944
,,, 0326374705, 0.631,SemiDetached,2004462581389890048
,,, 0326630342, 0.672,SemiDetached,2013082134073296512
,,, 0327121759, 0.554,SemiDetached,422841488796322304
,,, 0327121928, 0.259,Detached,422834994805772928
,,, 0327583823, 0.592,SemiDetached,428246623544412416
,,, 0327996089, 0.378,Detached,2320916905609583872
,,, 0329118239, 0.556,SemiDetached,1303391633670077952
,,, 0329246824, 0.649,SemiDetached,1422457296869193856
,,, 0329248002, 0.498,SemiDetached,1420931041586549888
,,, 0329770815, 0.399,Detached,2005481553795602432
,,, 0330234754, 0.606,SemiDetached,2006106248189262976
,,, 0330829235, 0.676,SemiDetached,1961048948868184576
,,, 0331201939, 0.785,OverContact,1818092229428773888
,,, 0331221558, 0.510,SemiDetached,1961293246608252672
,,, 0331377569, 0.841,Ellipsoidal,1818216061925851648
,,, 0331532483, 0.640,SemiDetached,1961028607902617216
,,, 0332202405, 0.365,Detached,5726180450637542400
,,, 0332600127, 0.676,SemiDetached,5866839706188985344
,,, 0332910986, 0.805,Ellipsoidal,2493415604103671168
,,, 0333057755, 0.515,SemiDetached,4528770442133901824
,,, 0334886280, 0.271,Detached,3560122447768490496
4984818,,, 0336208030, 0.801,Ellipsoidal,2098254904653881600
,,, 0336485975, 0.736,OverContact,4539488240958672000
,,, 0336778418, 0.625,SemiDetached,2776698315369465472
,,, 0337094559, 0.607,SemiDetached,2205457773697184256
,,, 0338071673, 0.574,SemiDetached,2205311401215067904
,,, 0339540793, 0.418,SemiDetached,3721981348333583616
,,, 0339566276, 0.646,SemiDetached,5966503597648760064
,,, 0339568213, 0.576,SemiDetached,5966509885480902656
,,, 0340704073, 0.733,OverContact,2322456428046743296
,,, 0340782794, 0.750,OverContact,4985326015445428608
,,, 0341679932, 0.539,SemiDetached,1981237494196583936
,,, 0342332827, 0.689,SemiDetached,2175201756328729728
,,, 0342334344, 0.688,SemiDetached,2178237095617572608
,,, 0342694097, 0.647,SemiDetached,5970540931315766656
,,, 0343127696, 0.652,SemiDetached,2006119407972993792
,,, 0343667351, 0.570,SemiDetached,2006983280510832384
,,, 0344376832, 0.582,SemiDetached,2189557495537017472
,,, 0344456744, 0.695,SemiDetached,2177215065199527552
,,, 0345451479, 0.756,OverContact,3302503849723642496
,,, 0345482340, 0.746,OverContact,3293328700067144704
,,, 0345535359, 0.875,Ellipsoidal,3294109971798195456
,,, 0345899523, 0.548,SemiDetached,3524451335624655232
,,, 0346599599, 0.475,SemiDetached,1944145125823226368
,,, 0346627403, 0.432,SemiDetached,135618956787005568
,,, 0347506869, 0.413,SemiDetached,5734191118696145152
,,, 0347545020, 0.486,SemiDetached,2015099871749760
,,, 0347552724, 0.765,OverContact,544743587681792
,,, 0347809861, 0.540,SemiDetached,3511171223730060672
,,, 0348517784, 0.485,SemiDetached,455772347387763840
,,, 0348670544, 0.651,SemiDetached,458489068827059328
,,, 0348717439, 0.850,Ellipsoidal,4620132127451192960
,,, 0348762908, 0.468,SemiDetached,4620602958946560128
,,, 0348897766, 0.810,Ellipsoidal,5285901467636179712
,,, 0349059354, 0.522,SemiDetached,5282555035278846976
,,, 0349480507, 0.552,SemiDetached,5282346402944960896
,,, 0349797905, 0.405,SemiDetached,6706536869441108096
,,, 0349835367, 0.544,SemiDetached,5288509406139941888
,,, 0350030939, 0.585,SemiDetached,5292428306097203328
,,, 0350141132, 0.359,Detached,5289266007577394816
,,, 0350478924, 0.741,OverContact,4765186538975386240
,,, 0350716073, 0.867,Ellipsoidal,4767158818021462656
,,, 0350954272, 0.631,SemiDetached,5500033762326368256
,,, 0352077081, 0.545,SemiDetached,2878255089122256128
,,, 0352165018, 0.459,SemiDetached,2084719405426211072
,,, 0352378412, 0.668,SemiDetached,374473598629517056
,,, 0352762746, 0.635,SemiDetached,2245341217964233984
,,, 0352951628, 0.633,SemiDetached,2196021352589683584
,,, 0352964170, 0.481,SemiDetached,1964650772859860352
,,, 0352979549, 0.538,SemiDetached,2275209794927530624
,,, 0353565609, 0.771,OverContact,545350624850083840
,,, 0353650675, 0.510,SemiDetached,4515222225512143616
,,, 0353854078, 0.594,SemiDetached,2152084760564885376
,,, 0353863850, 0.786,OverContact,2202888352472571264
,,, 0353894978, 0.430,SemiDetached,2150367911814795904
,,, 0353962058, 0.603,SemiDetached,233996763254722304
,,, 0354023414, 0.551,SemiDetached,232086327440939136
,,, 0355651035, 0.777,OverContact,6494864633232522112
,,, 0356001283, 0.744,OverContact,1219216356342287232
,,, 0356015357, 0.122,Detached,1636916769284880768
,,, 0356064345, 0.585,SemiDetached,4568700409479281920
,,, 0356150515, 0.771,OverContact,1368889163379528448
,,, 0356192212, 0.803,Ellipsoidal,4567121888740970624
,,, 0356240274, 0.547,SemiDetached,1364434900041227520
,,, 0356701798, 0.673,SemiDetached,1650182407137825280
,,, 0356820646, 0.636,SemiDetached,1651602052744098560
,,, 0357345626, 0.601,SemiDetached,1463857693521711872
,,, 0357358259, 0.523,SemiDetached,1450355965609917568
,,, 0357372327, 0.778,OverContact,1603817861516048640
,,, 0357398958, 0.607,SemiDetached,1486248285748866688
,,, 0357512000, 0.697,SemiDetached,5788413255448824576
,,, 0357979050, 0.484,SemiDetached,2169527108088349952
,,, 0358457398, 0.586,SemiDetached,4626205309990960512
,,, 0358517121, 0.231,Detached,4534148428383399424
,,, 0358613523, 0.545,SemiDetached,1130293589667301632
,,, 0359132040, 0.605,SemiDetached,431554637417261312
,,, 0359390362, 0.492,SemiDetached,4598212465501682176
,,, 0359618989, 0.606,SemiDetached,5869781105942502912
,,, 0359677968, 0.752,OverContact,2154110340158766720
,,, 0359987981, 0.943,Ellipsoidal,5773381767563076864
,,, 0360661624, 0.169,Detached,2020062727236462336
,,, 0363885457, 0.901,Ellipsoidal,6088670781272768384
,,, 0364325969, 0.798,OverContact,5478980691635060608
,,, 0364392434, 0.777,OverContact,5275380167852889984
,,, 0365034219, 0.907,Ellipsoidal,2167553141127862912
,,, 0365069916, 0.427,SemiDetached,3713180273149190912
,,, 0365089053, 0.689,SemiDetached,3711105803945261952
,,, 0365301387, 0.766,OverContact,6964963781036800
,,, 0365366508, 0.565,SemiDetached,6630948129392624768
,,, 0365694569, 0.222,Detached,3338858441485062144
,,, 0365787759, 0.585,SemiDetached,2171775746817647104
,,, 0365956683, 0.552,SemiDetached,6629964650598811264
,,, 0365962806, 0.338,Detached,2860746225442786688
,,, 0366517337, 0.546,SemiDetached,2290424287077188736
,,, 0366517381, 0.666,SemiDetached,2290411505254526848
,,, 0366972961, 0.455,SemiDetached,2280705669439649920
,,, 0367106469, 0.485,SemiDetached,185452500254062848
,,, 0367448265, 0.520,SemiDetached,185395080832205440
,,, 0367683204, 0.726,OverContact,4001489436181526656
,,, 0368180294, 0.610,SemiDetached,211807141136171136
,,, 0368319105, 0.550,SemiDetached,2211230514682716288
,,, 0368452480, 0.583,SemiDetached,529778035511060480
,,, 0369218857, 0.746,OverContact,6778529905826800896
,,, 0369362290, 0.559,SemiDetached,4850295576553122304
,,, 0369370898, 0.411,SemiDetached,4842342190474113920
,,, 0370101325, 0.897,Ellipsoidal,4653980970871211904
,,, 0370101492, 0.766,OverContact,4653283124593660544
,,, 0370960295, 0.873,Ellipsoidal,5247406775279513728
,,, 0371480725, 0.539,SemiDetached,2004089846943176064
,,, 0371839073, 0.274,Detached,6374595928218781312
,,, 0372759279, 0.598,SemiDetached,1079310648531984000
,,, 0373128383, 0.542,SemiDetached,537573538591031040
,,, 0373414766, 0.691,SemiDetached,3293082100225188864
,,, 0373702832, 0.320,Detached,518316863745376512
,,, 0374265995, 0.718,OverContact,1916588203329221632
,,, 0374828411, 0.727,OverContact,3271277719493709440
,,, 0374859582, 0.559,SemiDetached,4758831151312793472
,,, 0376023519, 0.829,Ellipsoidal,2196178995070093824
,,, 0376162807, 0.642,SemiDetached,2224860133836098560
,,, 0376891083, 0.585,SemiDetached,2224986268437188480
,,, 0376923942, 0.101,Detached,3713438005546789632
,,, 0376963666, 0.672,SemiDetached,2212952113670931456
,,, 0377055044, 0.429,SemiDetached,2155404156106558208
,,, 0377190161, 0.428,SemiDetached,2155188720547315840
,,, 0377192659, 0.507,SemiDetached,2153474650639369600
,,, 0377251803, 0.931,Ellipsoidal,2141452143824959232
,,, 0377278259, 0.326,Detached,2213047255786256000
,,, 0377296926, 0.844,Ellipsoidal,2140800988125952000
,,, 0377307592, 0.579,SemiDetached,2155552418378050304
,,, 0377506471, 0.649,SemiDetached,2211503747619173376
,,, 0377611329, 0.635,SemiDetached,2015311909284039168
,,, 0378042585, 0.619,SemiDetached,2016814117047594496
,,, 0378395625, 0.753,OverContact,2055322587671674240
,,, 0378885645, 0.592,SemiDetached,6058568833011476864
,,, 0379376585, 0.612,SemiDetached,521456484832318720
,,, 0380117288, 0.646,SemiDetached,6058510765049380096
,,, 0380127556, 0.947,Ellipsoidal,6058881747143058944
,,, 0380298140, 0.645,SemiDetached,2055662195021059200
,,, 0380618882, 0.250,Detached,3912940404677126144
,,, 0381009148, 0.549,SemiDetached,2055760055859798400
,,, 0381011161, 0.583,SemiDetached,2055783832799234688
,,, 0381167995, 0.668,SemiDetached,3267602876755171968
,,, 0381857817, 0.545,SemiDetached,6459955001612197504
,,, 0382425148, 0.813,Ellipsoidal,6529743886548815872
6494211,,, 0383722507, 0.789,OverContact,2110922652994212864
,,, 0384654908, 0.588,SemiDetached,462892028772778368
,,, 0384812248, 0.663,SemiDetached,462130376453494272
,,, 0385105755, 0.579,SemiDetached,242962936981732608
,,, 0386166904, 0.189,Detached,5310234415904076288
,,, 0386431674, 0.039,Detached,5722394149203958144
,,, 0387107961, 0.457,SemiDetached,6439558201924841600
,,, 0387463207, 0.760,OverContact,20743528104253056
,,, 0387513120, 0.862,Ellipsoidal,20465867058423808
,,, 0387513384, 0.782,OverContact,21164774201398400
,,, 0387586260, 0.813,Ellipsoidal,8080070434651136
,,, 0388086679, 0.298,Detached,3096110570705050752
,,, 0388129029, 0.810,Ellipsoidal,4668102578524054144
,,, 0388179896, 0.721,OverContact,4641485742773913472
,,, 0388196465, 0.701,OverContact,2173548743679579008
,,, 0388245308, 0.733,OverContact,2174301325029354880
,,, 0388602832, 0.686,SemiDetached,565057240473317888
,,, 0388705796, 0.755,OverContact,2006940841925504000
,,, 0389476160, 0.490,SemiDetached,6678419990592430080
,,, 0389510663, 0.338,Detached,3721907096938758912
,,, 0389658055, 0.769,OverContact,6576194374468114176
,,, 0389726435, 0.630,SemiDetached,6561698791124472960
,,, 0389728831, 0.744,OverContact,6535881192951453312
,,, 0389761749, 0.771,OverContact,510786274246739200
,,, 0389916225, 0.666,SemiDetached,2157561187465024896
,,, 0390021728, 0.788,OverContact,2151070323649536128
,,, 0390408482, 0.697,SemiDetached,467311408386248704
,,, 0390554357, 0.579,SemiDetached,3471021663289103872
,,, 0390632932, 0.957,Ellipsoidal,3710515331842404480
,,, 0390661644, 0.524,SemiDetached,466410431623448448
,,, 0390996644, 0.574,SemiDetached,6757323796870823040
,,, 0391051349, 0.713,OverContact,5350346970905044480
,,, 0391902612, 0.524,SemiDetached,5212578365776903168
,,, 0391927558, 0.641,SemiDetached,5263973353190188416
,,, 0392536812, 0.925,Ellipsoidal,2154127172133107712
,,, 0393344055, 0.600,SemiDetached,5522043683025398400
,,, 0393491149, 0.595,SemiDetached,4678835465574637696
,,, 0393803650, 0.648,SemiDetached,2958749545120329216
,,, 0393894013, 0.606,SemiDetached,1554469305760973312
,,, 0393943031, 0.869,Ellipsoidal,6554157614530745472
,,, 0393978805, 0.790,OverContact,6461025719779236608
,,, 0394006752, 0.583,SemiDetached,6412916829023660800
,,, 0394452884, 0.719,OverContact,5198666936644802432
,,, 0394881270, 0.650,SemiDetached,1978781528814224000
,,, 0396004353, 0.502,SemiDetached,5790285036556643072
,,, 0396134795, 0.510,SemiDetached,2879521967035566208
,,, 0396170777, 0.468,SemiDetached,6422436057101391488
,,, 0396201681, 0.220,Detached,2210121283547207680
,,, 0396215041, 0.394,Detached,6366727170175711104
,,, 0396486931, 0.555,SemiDetached,572053398600959872
,,, 0396903513, 0.522,SemiDetached,5921022161722960512
,,, 0397048159, 0.564,SemiDetached,3287744276213422336
,,, 0397184624, 0.603,SemiDetached,1143477013259041920
,,, 0398673007, 0.804,Ellipsoidal,2472604464626399488
,,, 0399423563, 0.685,SemiDetached,5231958533837749504
,,, 0399577123, 0.910,Ellipsoidal,2396255614142977920
,,, 0399788405, 0.760,OverContact,2157233429921840000
,,, 0399814051, 0.601,SemiDetached,3291503884426213888
,,, 0400525177, 0.686,SemiDetached,5325231754485147008
,,, 0400940488, 0.592,SemiDetached,532608453318621824
,,, 0401869914, 0.556,SemiDetached,4846340117830911104
,,, 0401889117, 0.205,Detached,4849367245142049024
,,, 0401925979, 0.798,OverContact,3246413947660275328
,,, 0401928563, 0.935,Ellipsoidal,3244473820735632512
,,, 0401946845, 0.929,Ellipsoidal,3246908934050681344
,,, 0402065927, 0.706,OverContact,6387378884762109824
,,, 0402130407, 0.726,OverContact,5006222783685872768
,,, 0402324760, 0.808,Ellipsoidal,2395664008167953920
,,, 0402339590, 0.646,SemiDetached,2395429056277142528
,,, 0403037785, 0.584,SemiDetached,346092282940909568
,,, 0404103665, 0.321,Detached,2216072562036493440
